upc,precio
737052319216,1250
098132145478,500
098132145485,500
098132145492,500
098132143368,500
098132143351,500
098132143344,500
098132143337,500
098132143320,500
098132145348,500
098132145508,500
098132145393,500
098132145355,500
098132145362,500
098132145379,500
098132145386,500
098132145416,500
098132145409,500
098132145423,500
098132145430,500
098132145447,500
3432240025234,1590
3378872051305,490
3378872051039,210
3378872051091,185
3605521172525,1480
3414200852128,450
085805089849,3100
8011003100033,1100
3605532202945,430
602004034847,525
602004012258,450
3378872051398,200
3378872051404,200
3378872051428,200
651986100460,360
607710532151,400
607710532137,400
607710532168,400
607845052104,450
607845016502,390
607845010890,390
607845015192,615
607845017677,280
607845022114,390
607845022121,460
607845034070,385
607845034124,385
737052352060,1380
3346470604179,4065
3378872051350,100
3605470204346,490
3605470204353,490
3605470205206,490
3605470205213,490
604214626904,350
604214626805,350
602004033918,260
602004033895,260
602004033857,260
607710522947,530
607710007444,765
607710007451,765
3605975048261,1305
3605975048278,1305
3605975048285,1305
3605975048292,1305
3378872053453,160
3378872053460,160
3349668508587,1420
716170080055,420
716170075549,420
8411061697283,650
3378872054894,200
3378872054900,200
3378872054917,200
3378872054924,200
3378872054931,200
3378872054948,200
3378872054955,200
3378872054962,200
604214683303,420
027131751908,380
027131751915,380
027131751939,380
027131751984,380
027131752004,380
027131752103,380
027131752127,380
027131752196,380
027131752332,380
027131752349,380
027131752370,380
027131759423,380
027131759706,380
027131760115,380
604079020961,350
604079081009,175
604079020343,670
604079020329,590
604079081061,680
604079029803,395
604079032728,545
604079032643,740
3348900950429,1440
3348900961821,420
3348900903012,830
3348900956025,530
3348900956032,530
3348900956049,530
3348900956056,530
3348900956063,530
3348900956070,530
3348900953239,460
3348900953222,580
3348900953246,580
020714324742,465
020714324698,465
020714404628,465
020714365417,305
020714365424,305
098132175086,330
098132175246,330
3605540608746,670
3386460023337,1095
651986700462,625
651986700479,625
651986700486,625
651986700493,625
651986700509,390
651986700516,390
651986700523,390
651986800179,390
651986902996,710
651986903047,590
098132129089,320
098132154616,275
098132149193,275
651986700448,580
027131814856,640
027131786351,1430
027131759881,380
027131759898,380
027131759997,360
027131760153,380
027131751991,380
027131752028,380
027131752158,380
027131752219,380
3346470604216,1620
3346470410657,590
3346470410961,400
3346470410954,400
027131749424,1015
3348900974371,280
3348900974258,300
3348900974364,300
3348900974241,280
3348900973695,300
3348900974395,280
3348900974203,280
3348900974142,300
3348900974128,300
3348900973718,300
3348900974418,280
3348900974265,300
3348900974388,280
3348900974302,300
3348900974289,300
3348900974135,300
3439601000411,1430
3348900981409,430
3348900981652,420
3348900981669,430
3348900981539,420
3348900981614,420
3348900981607,430
3348900981508,430
3348900981492,430
3348900981423,420
3348900981560,430
3348900981676,430
3348900981447,430
3348900981478,420
3348900981553,430
3346470605664,5375
3605532222127,500
3605532296210,460
3605532296272,460
3605532296333,460
3365440569584,1530
3607344343892,880
3607340188602,900
3346470113664,1380
3346470113558,1575
3346131791149,1820
3346131403042,1770
3346470410770,760
3346470410787,760
3346470410824,760
3605532184869,430
3605532214405,620
3605532214467,620
3605532214528,620
3605532214580,620
3605532214702,620
3548752047098,285
3548752047166,285
3548752047180,285
3548752047197,285
3548752047210,285
3548752047234,285
3548752047258,285
3548752047265,285
3548752047302,285
3548752047340,285
3548752047371,285
3548752047401,285
3548752047425,285
3548752047449,285
3548752047463,285
3548752047470,285
3548752047487,285
3548752047500,285
3548752047517,285
3548752047524,285
3548752047562,285
3548752047586,285
607710553279,595
607710002524,465
882739000977,1190
8426017032810,910
8426017032803,1230
729238102682,2425
3365440595477,520
3365440595552,495
3365440595712,520
3365440595910,520
3365440595958,495
3365440596030,520
3365440596078,520
3365440596191,520
3365440616592,520
3365440616639,520
3365440616677,495
3365440616714,520
3365440616752,520
3365440616790,495
3365440572638,500
3365440572676,500
783320971525,1250
3607341795724,1000
737052338262,1660
027131760207,380
020714376277,585
020714376284,585
020714376291,585
020714376307,585
602004034250,305
602004035233,260
602004034359,260
602004034311,260
602004034397,260
602004034410,260
602004034670,465
3378872052289,175
3378872052296,175
3378872052302,175
3378872052326,175
3378872052333,175
3378872052364,175
3378872052371,175
3378872052388,175
3378872052395,175
3378872052401,175
3378872052418,175
3348900946491,810
3348900946514,810
3348900946521,810
3348900946378,640
3378872055945,175
3378872055815,300
3378872055822,300
3378872055839,300
3378872055846,300
3378872055853,300
3378872055860,300
3378872055877,300
3378872055884,300
3378872055907,300
3378872055914,300
607845020721,370
607845020738,370
607845030812,520
607845040323,450
3607340205699,1500
8411061711767,1390
602004035899,460
602004035929,305
3548752046381,355
3548752046398,355
3548752027465,275
3548752048354,275
3548752048460,390
737052377032,1200
020714428327,955
8032529119774,910
8032529119798,1535
098132153190,260
098132151769,260
098132151776,260
098132151783,260
098132151790,260
098132151806,260
604214627307,315
604214627406,315
604214627604,315
604214627703,315
604214627802,315
604214627901,315
604214836907,465
3378872056669,240
3378872056683,240
3378872056690,240
3378872056706,240
3378872056713,240
3378872056720,240
3378872056737,240
3378872056744,240
3378872056751,240
3378872056461,85
020714456481,325
020714456504,325
3378872056768,70
3607342149045,1100
607845030829,520
607845040330,450
607845035015,390
607845035022,390
607845035039,390
607845035046,390
607845035053,390
607845035060,390
022548263921,1050
022548262948,1350
3378872055532,155
607845099109,85
607845017486,280
607845017493,280
607845017516,280
607845017523,280
3378872056911,135
602004033871,260
602004033932,260
602004401281,510
3365440590793,1185
602004035615,510
602004035639,510
602004034762,510
3378872055525,220
3378872055488,255
8011003999620,1570
022548223031,820
022548223109,820
3605532302218,350
3605532302270,350
737052407708,1300
3378872055471,85
3607342132771,660
719346135849,1020
3378872057185,590
3378872057277,175
3378872057291,175
3378872057307,175
3378872057314,175
3378872057338,175
3378872057345,175
3378872057352,175
3378872057369,175
3378872057376,175
3378872057390,175
3378872057406,175
3378872057413,175
3378872057420,175
3378872057437,175
3378872057819,175
3378872057826,175
3378872057833,175
3378872057840,175
3378872057857,175
3378872057864,175
3378872057871,175
3378872057888,175
3378872057895,175
3378872057901,175
3378872057918,175
3378872057925,175
3378872057932,175
3378872057949,175
3378872057956,175
3378872057963,175
3378872057970,175
3378872057987,175
3378872057994,175
3378872058007,175
3378872057048,550
3378872057055,550
020714089573,310
604214836808,465
604214836709,465
604214733305,350
3378872056980,360
716170064604,370
716170079424,940
716170079431,850
027131763512,905
027131763550,905
027131833055,570
3378872055440,210
3378872055457,340
020714462796,260
020714462758,260
020714462765,260
020714462772,260
020714462789,260
020714462710,410
020714462727,410
020714462734,410
020714462741,410
3378872058526,175
663963007181,1205
3378872057444,210
3378872057475,210
3378872057505,210
3378872057512,210
3378872057529,210
3378872057536,210
3378872057543,210
3378872058496,315
3378872057208,230
3378872057215,230
3378872057239,230
3378872057253,230
3378872058694,230
3348900987005,430
3348900987159,300
3348900987036,830
3348900986961,650
3348900986954,650
3348900010000,1210
3348900986558,1210
3348900010093,1210
3386460025478,1290
3348900978980,2865
3348900986633,2010
027131771944,450
020714465919,500
020714465926,500
3346470404458,730
3346470404465,730
3346470404533,400
3346470404540,400
3346470627109,2200
027131827733,805
3378872058977,150
3378872058984,100
3605532403328,350
3605532403380,350
3605532403441,350
020714445317,290
020714445331,290
020714445348,290
020714445355,290
020714463717,290
020714463724,290
027131830641,390
027131760498,390
027131760450,390
027131760580,390
027131830597,390
027131829980,390
027131830283,390
027131829966,380
027131830191,390
027131768357,295
027131782018,285
027131768395,295
027131782056,295
3346470627031,1655
3346470627055,1655
3346470627079,1965
3365440648616,905
3365440648333,500
3365440648418,500
3365440015937,520
3365440015999,520
3365440016118,520
020714477974,1540
3548752051316,470
3548752051323,470
3548752051255,470
3548752051262,470
3548752051279,470
3548752051286,470
3548752051293,470
3548752051309,470
3605532413662,670
3605532413785,670
3605532413907,670
3605532413969,650
3605532414805,670
3605532414928,670
3605532415048,670
3605532415109,650
3365440638334,700
3365440662148,800
3365440662186,780
020714264123,400
3348900997769,440
3348900997493,440
3348900996908,440
3348900997561,440
3348900997554,440
3348900997899,440
3348900997974,440
3348900999022,440
3348900999190,440
3348900999015,440
3348900999213,440
3348900998940,440
3348900998957,440
3348900997882,440
3348900998995,440
3348900999053,440
3348900999206,440
3348900998001,440
3348900998964,440
3348900999039,440
3348900999565,440
3348900998971,440
3348901001830,440
3348900999060,440
3348901016599,300
3348901016568,300
3348901016575,280
3348901016582,300
3348901016605,280
022548219096,780
022548219126,690
651986200542,370
651986200559,370
651986700547,560
651986903337,710
602004037169,425
602004038340,420
651986700585,680
651986700592,680
651986700608,680
651986700615,680
651986700622,680
651986700639,680
730852103085,1045
3605532327938,1450
3605532393841,1990
098132184668,380
098132184675,320
098132184699,320
3432240027207,1350
3605532218465,440
3605532218526,440
3605532218588,440
3605532218885,440
3605532218946,440
3605532219004,440
3605532219066,440
3605532219127,440
3605532219363,440
3605532219424,440
3605532219486,440
3605532219547,440
3548752043762,285
3548752043694,285
3548752043915,285
3548752043632,285
3548752043847,285
3548752043717,285
3548752043823,285
3548752043656,285
3548752043748,285
3548752043830,285
3548752043953,285
3548752043731,285
3548752043809,285
3548752043793,285
3548752043700,285
3548752043663,285
3548752043786,285
3548752043960,285
3548752043724,285
3548752043878,285
3548752043649,285
3548752043670,285
3548752043939,285
3548752043687,285
3548752043625,285
3548752043922,285
3548752043885,285
3548752043755,285
3548752043779,285
3548752043861,285
3548752043854,285
3548752043908,285
3378872058854,465
098132185368,320
3607342221208,1500
607710553293,445
737052413174,1250
737052413204,1250
737052413235,1250
607845030836,520
607845082057,385
607845082064,385
607845016588,390
607845016564,390
607845035084,390
607845091011,375
607845091028,375
607845091035,375
607845091042,375
607845091059,375
607845091066,375
607845023395,460
607845023364,460
607845023371,460
607845023425,460
027131811657,425
027131811664,425
737052347974,1250
3348901016261,910
3348901016285,1790
3378872058366,475
3378872058373,475
3378872058380,475
3378872058397,475
604214452008,350
604214452206,350
604214451100,350
604214451308,350
604214451605,350
604214451407,350
604214451209,350
604214451902,350
604214451704,350
604214451506,350
604214716001,275
604214542303,375
604214542105,375
604214542204,375
604214603455,315
604214603448,680
604214617803,330
604214618008,330
737052339047,1420
716170085937,420
3346470411173,710
3346470411340,710
3346470411098,690
3346470411104,690
3346470411111,690
3346470411128,690
3346470411135,690
3346470411142,690
3346470411166,655
719346135733,1330
085805111519,2100
085805109783,2100
3607348181346,400
027131760511,390
027131830429,390
027131830474,390
027131760504,390
027131830467,390
027131824640,390
027131829973,390
3378872058885,250
3378872059448,225
604214916630,910
3346470303171,850
3346470303188,1220
3346470303201,1255
8034097950001,600
8034097950025,1205
3605540536674,580
3605540600849,380
3605540596593,550
088300178278,1110
088300162505,1450
088300105519,1000
020714304508,290
020714235864,420
020714235888,420
020714286262,325
670367819081,630
670367404058,790
670367015117,610
670367324011,634
670367414019,875
670367247013,2100
670367248003,1750
670367320013,1925
670367250013,1140
3548752015516,260
3548752027779,480
027131835554,295
027131760818,390
737052445090,1300
729238112964,1830
3348900992160,950
8011003802418,1090
3348901003261,830
3378872058915,1075
3346132400019,1910
3605532318912,1125
3346470113916,790
3346470113923,1080
3346470113930,1550
020714474775,485
020714474782,485
020714474799,485
020714482404,485
3365440650299,500
3365440650336,500
3365440650374,500
3365440650459,500
3365440650497,480
3365440653177,515
3365440571235,865
3365440571273,865
3365440571310,865
3365440624016,865
3365440623972,795
3365440624054,810
3432240027627,1290
716170086521,570
716170086552,570
716170086569,570
716170086576,570
716170086583,570
716170086606,570
716170086613,570
716170086620,570
716170086668,400
716170086682,400
716170086699,400
716170086743,400
716170086750,400
663963002308,755
3346470113626,1380
8411061720059,1310
3346131792054,2230
3595200113515,1175
3365440042537,1490
3605521409256,1220
3605521409133,1220
716170084848,740
716170084855,740
716170084862,740
716170084879,740
716170084886,740
716170084947,740
3605521322203,1060
027131752318,380
3378872059622,175
3378872059639,175
8426017034869,1300
3439609000314,1450
3548752053723,365
3548752053747,365
3548752053754,365
3548752053761,365
3548752053778,365
3548752053785,365
3548752053792,365
3548752053808,365
3548752053815,365
3548752053822,365
3548752053839,365
3548752053846,365
3548752053853,365
3548752053860,365
3548752053877,365
3386460032681,1100
3348901007542,850
3348901007559,850
3348901007610,850
3348901013000,415
3346470411647,475
3346470411654,475
3346470411661,475
3346470411692,475
3346470411852,475
3346470411876,475
3346470411784,475
3346470411807,475
3346470411845,475
3346470411715,475
3346470411722,475
3346470411739,475
3346470411746,475
3346470411753,475
3386460025508,1100
400011180331,175
400011121501,175
400011180584,175
783320402517,1480
020714419110,470
020714419134,470
020714419141,470
020714419158,470
020714419165,470
3378872059875,565
607710002326,310
3378872059721,60
3378872060062,175
3378872060079,85
3378872060086,85
088300107438,1350
088300104437,1350
3605532189482,790
687795004019,435
687795769017,400
687795735012,1090
687795733018,780
687795785017,835
687795763015,595
687795800017,520
687795754013,345
687795784010,840
687795758011,345
687795773014,780
687795742010,650
687795205010,1235
687795753016,345
687795765019,780
687795757014,345
687795741013,650
670367815083,610
670367401057,700
730852530690,755
730852530669,570
3378872059585,475
604079074803,1135
604079016049,280
604079019408,250
604079035880,280
3454960025646,1700
3548752043458,275
8426017034005,1480
3365440662223,775
3365440648050,520
3365440648098,520
3365440648135,520
3365440648173,520
3365440648210,520
3365440648258,520
3605532561783,430
3605532547077,770
3605532566122,770
3605532547145,770
3605532566191,770
607710507524,360
607710507531,360
607710507548,360
607710507555,360
607710507654,315
607710507661,315
607710507760,315
3346131792061,890
3607340302565,880
607845051329,450
607845016618,390
607845010944,390
607845024705,375
607845035091,390
607845022176,520
607845022145,520
607845023388,660
651986700561,590
651986800186,390
651986903399,650
651986130214,390
651986130221,390
651986130238,390
651986130276,370
651986130283,370
651986130290,370
651986160044,710
651986700653,710
607710571150,340
607710571167,340
607710571174,340
607710571181,340
3346132000608,1940
604214270909,245
604214271005,245
604214271104,245
604214271203,245
604214271302,245
604214738805,315
604214738904,315
604214739000,315
604214739109,315
604214603479,350
604214842205,375
604214683709,465
604214683501,465
604214683600,465
3386460028356,1000
602004039088,450
602004038784,300
602004038814,300
602004039637,525
730852125636,500
3348900871991,1440
3348900711068,1890
3348900785670,1315
3348900926912,420
602004401311,510
3548752046121,470
737052465562,1380
716170086323,410
3365440042650,1100
3605521324481,1590
020714445300,290
737052466873,1000
716170042947,400
716170071152,650
602004039200,345
3605531966169,1060
027131752295,380
8034097951008,1300
808144113217,625
808144121311,425
808144101313,425
808144106219,720
808144114214,865
808144133215,410
808144102310,425
808144123216,575
808144111213,865
808144107315,470
808144103317,435
808144122318,435
3607342237735,900
3378872059882,245
3378872059899,245
3378872062660,85
3348901013338,650
3348901013345,650
3348901021654,605
3348901021715,605
3348901021975,420
3348901022002,420
3348901021982,420
3348901024396,470
3348901024402,470
3348901024419,470
3348901024426,470
3348901021722,435
3348901021753,435
3348901013321,650
3348901013352,650
3348901013369,650
3348901013376,650
3348900988835,710
3348900988873,710
3348900988910,710
3348900989061,810
3348900989092,810
098132157877,195
098132157853,195
098132157457,195
098132157884,195
098132004478,230
098132192090,290
098132192106,290
098132200214,290
098132178308,290
098132170500,450
098132015849,230
098132022823,230
098132006717,230
098132006649,230
098132005048,240
098132042043,330
098132093106,200
098132093120,200
098132175208,330
098132175154,330
098132200641,290
098132178278,290
098132178315,290
098132178261,290
098132019960,250
098132028283,315
098132202027,360
098132202058,360
3349668511556,1350
651986903443,710
651986200566,370
651986200597,335
651986200603,335
651986200580,335
651986200573,335
651986200634,335
651986200627,335
651986200610,335
651986200641,335
651986200658,335
651986200665,335
651986200672,335
651986200689,335
651986170111,335
651986170159,335
651986170142,335
651986170166,335
651986170128,335
651986170135,335
651986903580,750
607845099666,950
3348901008990,1440
854095002308,415
663963007198,980
3378872062851,200
651986903610,700
651986903627,850
651986903634,420
604214916616,1225
604214916685,645
604214722002,545
098132199495,285
098132193509,285
98132166039,320
098132151530,320
098132166039,320
098132166060,320
098132154623,275
098132174713,330
3548752055437,810
604214453906,330
604214454309,330
604214453708,330
604214454101,330
604214454002,330
604214618800,330
604214618602,330
604214618206,330
604214618305,330
604214618909,330
604214619005,330
604214618404,330
604214619104,330
604214619203,330
604214618701,330
604214618503,330
3378872062905,250
3346470113947,705
3378872062738,160
3378872062752,300
3605521132499,1210
3346470114050,975
3346470114067,1200
3346470600546,1365
3348901074490,280
098132199501,285
3348901024303,470
3348901024372,470
3348901021784,420
3348901021777,420
3348901021739,420
3348901021760,435
3378872062981,260
3378872062967,185
3378872062974,200
3348900998230,1440
3378872062912,100
3378872062929,100
3378872062936,100
3378872062950,120
3548752043816,285
670367305027,735
670367354018,840
3548752048392,390
3378872063001,475
3365440649811,730
3365440649859,730
3365440649934,730
3365440649972,730
3365440650015,730
3605521483621,1290
3365440066335,495
3365440066403,495
3605521497314,1050
737052521879,1200
737052532431,1150
737052531793,1060
737052531717,1200
737052532110,1200
737052531991,1200
3378872062868,250
3378872062776,210
3378872063155,380
027131867371,1170
027131867395,1885
027131844143,1100
3346470411579,605
3346470411586,605
3346470411593,605
602004041302,430
3348901014960,1165
027131864097,815
027131864103,815
027131864127,815
027131864141,815
027131836230,545
027131836285,530
020714506827,530
3605532562278,670
3605532562346,670
3605532562414,670
3605532562483,670
3605532562551,670
3605532562629,670
3365440066267,495
3365440036444,905
3365440123267,515
3365440124387,495
027131836216,545
027131836292,545
5045352419129,1450
8411061722169,620
8426017033558,1420
3605532423142,735
3605532423265,1290
3348901015011,1700
020714492809,1415
020714494254,600
020714494261,600
020714494285,600
020714494292,600
020714494308,600
8411061725931,1490
020714514143,1105
020714514150,1105
020714513979,920
3605531821895,1800
737052521657,1365
737052529066,1200
020714494230,600
020714477813,495
020714477868,490
020714477912,490
027131772750,815
027131860525,425
027131860532,425
027131860549,425
027131837558,650
027131837572,650
027131837589,680
027131821939,650
027131821946,650
027131821953,650
027131821960,650
027131875673,485
737052532356,1150
737052532394,1150
027131845591,650
027131845614,1485
8411061723760,1230
737052531595,1150
3607342328631,250
716170087924,410
716170088402,410
716170023656,770
716170074986,770
716170022864,680
716170071893,680
716170086545,570
716170086590,570
716170086538,570
716170029993,770
716170085036,740
716170085043,740
716170084978,740
716170085050,740
716170064840,770
716170064857,770
716170071916,680
716170029986,680
098132141647,360
098132007301,230
098132004058,230
8011003804566,1580
3378872063360,300
3378872063377,300
3378872063384,300
3378872063391,300
3378872063407,300
3378872063414,300
3378872063421,300
3378872063438,300
3378872063445,300
3432240026750,1800
3607342349032,1100
729238108165,560
020714513726,635
3548752054904,275
3548752054911,275
3548752054928,275
3548752052412,340
3548752052429,340
3548752052436,340
3548752052443,340
3548752054881,725
602004042118,150
602004039996,455
604214455108,545
604214455207,545
604214843202,635
604214722200,330
604214722309,330
3605521487742,1290
027131913078,395
027131913085,395
027131913092,395
027131913108,395
027131913115,395
027131913122,395
3346131403684,1940
737052488257,1890
3348900979048,1450
729238102743,4200
020714105259,440
020714132651,440
027131798507,400
3605532418704,920
3605532532653,920
3605532532950,920
3605532533919,990
607845020752,370
716170090924,410
716170090931,410
716170090979,410
716170091044,410
716170091051,410
716170091099,410
716170091112,410
716170091334,410
716170091365,410
716170091457,410
716170091969,410
607845010951,390
607845035121,390
607845035114,390
607845024712,375
607845080510,380
607845080534,380
607845080541,380
607845080565,380
607845080572,380
607845080589,380
737052430546,1350
8034097951077,1245
3607345717562,1300
020714004507,310
400012174216,275
400012175879,255
400012279331,255
400012175046,255
400012175794,275
400012176036,255
400012279256,275
400012175206,275
400012175954,275
400012174476,255
400012260919,275
400012261589,305
400012261411,275
400012261251,275
400012261176,275
400012261091,275
400012845048,275
400013007711,430
400013007896,430
400013027856,155
400013028013,155
400013027931,155
400013028198,155
400012254161,375
400012253904,375
400012254246,375
400012166471,480
400012567919,600
400012976131,425
400013373441,520
027131875680,410
3348901007924,1150
3348901007931,760
3348901007887,405
3348900990159,1135
602004038104,330
602004038203,320
3346470609310,6150
602004038128,345
602004038067,485
602004038227,635
602004038142,450
602004038180,510
602004038081,395
3607342359789,1300
027131829409,1730
027131829423,1730
027131829447,1730
027131829454,1110
027131838296,1845
020714399931,805
020714509682,985
022548228586,500
022548237564,1400
3378872061984,85
3378872062004,85
3378872062011,85
3378872062035,85
3378872062059,85
3378872062073,85
3378872062080,85
3378872062097,85
3378872062103,85
3378872062110,85
020714469542,235
716170088082,660
716170088099,660
716170088105,660
716170088112,660
716170088136,660
716170092805,730
604214542006,375
3378872063827,200
3378872063834,200
3378872063841,200
3378872063858,200
3378872063865,200
3378872063872,200
3378872063889,200
3378872063896,200
3378872063902,200
3378872063919,200
3378872063926,200
3378872063933,200
3378872063940,200
3378872063957,200
3378872063964,200
3378872063971,200
3378872063988,200
3378872063995,200
3378872064008,200
3378872064015,200
3378872064022,200
3378872064039,200
3378872064046,200
3378872064053,200
3378872064060,200
3378872064077,200
3378872064091,200
3378872064107,200
3378872064114,200
3378872064121,200
3378872064138,200
3378872064145,200
3378872064152,200
3378872064169,200
3378872064176,200
3378872064183,200
3378872064190,200
3378872064206,200
3378872064213,200
3378872064220,200
3378872064237,200
3378872064244,200
3378872064251,200
3378872064275,200
3378872064282,200
3378872061274,20
3378872061298,20
3378872061311,20
3378872061328,20
3378872061335,20
3378872061359,20
3378872061366,20
3378872061380,20
3378872061397,20
3378872061403,20
027131837602,680
027131837664,680
737052525037,1800
737052525204,1490
737052529318,1200
085805126247,390
085805126261,140
3348901071512,280
3348901071543,280
3348901071529,280
3348901071536,280
3348901069922,420
3348901069915,420
3348901069939,420
3348901069946,420
3348901069625,420
3348901069632,420
3348901069649,420
3348901069656,420
3378872060857,245
3378872060871,245
3378872060888,245
3378872060901,245
3378872060925,245
3378872060949,245
3378872060956,245
3378872060963,245
3378872060970,245
3378872060987,245
3378872061410,70
3378872061434,70
3378872061441,70
3378872061465,70
3378872061489,70
3378872061502,70
3378872061519,70
3378872061526,70
3378872061533,70
3378872061540,70
3378872061557,25
3378872061571,25
3378872061588,25
3378872061601,25
3378872061625,25
3378872061649,25
3378872061656,25
3378872061663,25
3378872061670,25
3378872061687,25
602004037534,260
607845099635,660
607845010968,350
607845016557,350
607845017820,255
607845030669,520
607845080602,380
607845080619,380
607845051336,450
607845015215,615
607845012108,360
607845012115,360
607845012122,360
607845012139,360
3378872061694,150
3378872061724,150
3378872061731,150
3378872061755,150
3378872061779,150
3378872061793,150
3378872061809,150
3378872061816,150
3378872061823,150
3378872061830,150
027131837619,680
3548752028691,590
3548752028707,590
3548752027854,480
3548752026116,390
3548752048200,390
3548752031615,260
3548752015264,260
3548752031653,260
3548752031691,260
3548752031707,260
3548752031677,260
3548752015226,260
3548752015820,260
3548752016063,260
3548752031639,260
3548752031738,260
3548752015363,260
3548752046374,355
3548752046404,355
3548752019576,300
3548752019590,300
3548752043892,285
3548752043946,285
3548752038225,325
3548752038232,325
3548752038287,325
3548752038294,325
3548752038317,325
3548752038324,325
3548752038034,1535
020714449193,405
3348900988989,810
3607340427541,950
607845080527,380
607845080558,380
607845080596,380
607845012092,360
607710004757,600
607710004764,600
607710004740,580
607710004771,570
607710004795,640
607710004733,570
607710507852,360
607710507869,360
607710511699,595
607710511811,595
607710503151,350
607710007420,765
607710007437,765
607710559325,340
607710002340,445
607710002364,445
607710003958,510
607710003941,510
607710028449,900
607710019690,660
607710019706,660
607710019713,660
607710002425,640
607710019737,660
607710002449,640
607710019751,660
607710002463,640
607710541108,360
607710541115,360
607710541122,360
607710541139,360
607710541153,360
607710004696,465
607710004702,465
607710004726,280
607710004719,280
607710004658,385
607710004672,385
3378872063179,255
3378872064718,595
3439609000710,1150
022548252352,990
022548252369,750
022548254059,500
022548252383,990
022548252390,750
022548254066,500
3378872066224,150
3607342166875,1350
670367351017,2620
3378872060710,150
3378872060734,150
3378872060741,150
3378872060765,150
3378872060789,150
3378872060802,150
3378872060819,150
3378872060826,150
3378872060833,150
3378872060840,150
085805129118,2600
085805129163,2600
098132203833,320
098132203840,320
098132203857,320
098132203864,320
098132203871,320
098132203888,320
3378872063773,640
3378872063780,490
3378872063797,440
3378872063803,320
3378872063810,295
607845012085,360
607845012146,360
607845012153,360
607845012160,360
607845012177,360
3548752053396,305
3548752053402,305
607710004788,580
607710004009,660
3378872064558,220
607710538160,520
607710002531,465
607710002548,465
607710002555,465
607710003651,465
607710002562,465
607710003668,465
607710003675,465
607710003682,465
607710002579,465
607710002586,465
607710002593,465
607710002609,465
607710004467,465
607710002616,465
607710005617,320
3378872065128,200
3378872065135,200
3378872065142,200
3378872065159,200
3378872065166,200
3378872065173,200
3378872065180,200
3378872065197,200
3378872065203,200
3378872065210,200
3378872065227,200
3378872065234,200
3378872065241,200
3378872065258,200
3378872065265,200
3378872065272,200
3378872065289,200
3378872065296,200
3378872065302,200
3378872065319,200
3378872065326,200
3378872065333,200
3378872065340,200
3378872065357,200
3378872065364,200
020714514297,550
022548235935,590
3607342152328,650
3607342152373,650
3607342152564,650
3607342152748,650
3607342152892,650
020714492205,715
854095002445,1560
854095002469,1130
3378872066095,310
3607342239791,950
3607342240308,950
8034097950636,930
3348901059176,1585
3378872065722,35
3378872065739,35
3378872065746,35
3378872065753,35
3378872065760,35
3378872065777,35
3378872065784,35
3378872065791,35
3378872065807,35
602004010230,425
020714456498,325
020714529161,325
020714529192,325
027131928690,1490
3548752051743,295
3548752051859,295
3548752051477,295
3548752051583,295
3548752051750,295
3548752051903,295
3548752051415,295
3548752051446,295
3548752051491,295
3548752051507,295
3548752051514,295
3548752051675,295
3548752051682,295
3548752051712,295
3548752051774,295
3548752051804,295
3548752051811,295
3548752051873,295
3378872064916,350
027131901426,620
027131933168,770
027131901389,360
027131901402,360
027131752356,360
027131824886,460
027131824893,460
3378872066163,60
027131825012,440
027131901464,280
3378872066156,105
737052521916,1300
3378872066170,150
3378872066194,150
3378872066200,150
3378872066224,150
3378872066248,150
3378872066262,150
3378872066279,150
3378872066286,150
3378872066293,150
3378872066309,150
3348901084994,830
3605540781906,440
3348901085069,830
3348901084604,830
3348901088282,830
3348901070034,635
3378872066569,685
3348901075329,840
3348901075336,840
3348901076319,650
3348901076326,650
3348901082938,450
3348901082945,450
3348901082891,420
3348901082907,430
3348901082976,430
3348901076272,290
3348901076289,290
3348901062770,995
3348901062787,995
3348901001915,440
3348901073967,420
3348901073974,420
604214916463,910
604214453807,330
604214454200,330
604214843707,315
604214843806,315
604214843905,315
8032529118852,1505
604214844001,315
604214844209,315
604214450608,330
604214456402,330
651986903740,870
651986903566,710
651986700769,750
651986501335,475
651986903689,420
651986903856,710
602004043139,305
602004042002,285
602004010728,300
602004010735,300
602004042286,390
3605532705798,1495
602004044129,470
3605532705934,1645
602004042637,540
602004042675,540
602004042712,540
602004042750,540
602004042798,540
602004042835,540
602004042866,540
3605532664248,720
3605532663821,720
3605532663890,720
3605532663968,720
3605532664385,720
3605532664033,720
3605532664316,720
3605532664101,720
3605532753003,720
3605532664170,720
3548752054683,250
670367321010,1140
737052529165,1200
3346470411616,650
3346470411623,360
3607340442063,1100
604214452305,330
3378872065494,20
3378872065517,20
3378872065524,20
3378872065548,20
3378872065562,20
3378872065586,20
3378872065593,20
3378872065609,20
3378872065616,20
3378872065623,20
3348901073523,970
3348901073530,1440
3348901070416,1320
607845037514,570
607845017806,255
737052507545,1010
737052507811,1010
737052508061,1010
737052532318,1000
737052517667,1250
3365440145191,590
3365440145269,590
3365440147782,790
3365440154704,380
3365440162853,850
3365440146945,495
3365440147010,495
3365440147089,495
3365440147157,495
3365440144910,475
3365440142183,500
3365440142251,500
3365440130739,520
3365440130807,520
3365440130876,520
3365440130944,520
022548231234,1400
022548231265,500
737052514079,1300
020714528508,700
3607345504155,1350
3378872066538,170
3365440117037,520
3365440117242,520
3365440117310,520
3365440117389,520
3365440117525,520
3365440117594,520
3365440117662,520
3365440117730,520
3365440117877,520
3365440117945,520
